text,label
I remember saving up all summer just to buy my first skateboard.,2
One of the best nights of my life was stargazing in the desert.,2
I once helped my neighbor build a chicken coop from scratch.,2
My first attempt at baking bread ended with a rock-hard loaf.,2
Rainy days were spent building giant Lego cities with my siblings.,2
I used to love catching frogs in the creek behind my house.,2
My mom taught me how to make jam from scratch every summer.,2
I once built a snow fort so big you could stand inside it.,2
My friends and I used to race sleds down the hill behind school.,2
I remember picking pumpkins every October at the same family farm.,2
"One summer, we tried to camp in the backyard during a thunderstorm.",2
My sister and I spent days building dollhouses out of cardboard boxes.,2
I once stayed up all night playing board games during a power outage.,2
Nothing beats the smell of fresh-cut grass on a summer morning.,2
I volunteered at a soup kitchen during my college winter break.,2
My cousins and I used to have epic Nerf battles across the yard.,2
"The first time I tried snowboarding, I fell about a hundred times.",2
I remember selling homemade bracelets at local craft fairs.,2
Helping my neighbor tend her vegetable garden was one of my first jobs.,2
My uncle used to take us fishing every spring break.,2
I remember saving coins in a jar to buy a new bike.,2
"One summer, I painted a giant mural on the side of our shed.",2
My friends and I once built a raft using barrels and rope.,2
The first real concert I attended was pure excitement.,2
I once spent a summer volunteering at the animal shelter.,2
My favorite Christmas memory is building gingerbread houses with my cousins.,2
I used to ride my skateboard around the entire neighborhood after school.,2
I remember hand-making Valentine's Day cards for my whole class.,2
The small diner downtown makes the best blueberry pancakes.,2
I once adopted a stray kitten who followed me home from school.,2
My dad taught me how to repair a flat bike tire.,2
I remember getting lost in the woods behind my house as a kid.,2
My friends and I used to make obstacle courses out of lawn chairs.,2
Learning to play the harmonica became my rainy day project one summer.,2
I loved visiting the science museum with all its hands-on exhibits.,2
My first pet was a turtle named Speedy.,2
I remember climbing trees every chance I got when I was little.,2
My cousin taught me how to skip rocks across the pond.,2
"Every summer, our family visited a lakeside cabin for a week of fishing and swimming.",2
Winning a giant teddy bear at the fair was the highlight of my year.,2
